event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC Fight Night: Rozenstruik vs. Gaziev,Chris Tognoni,Abdul-Kareem Al-Selwady,Loik Radzhabov,Loik Radzhabov,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,3,0:49,http://ufcstats.com/fight-details/ba8f219260e212f8
UFC Fight Night: Moreno vs. Royval 2,Herb Dean,Brandon Moreno,Brandon Royval,Brandon Royval,5,F,Flyweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/74f5cbecac011abb
UFC Fight Night: Moreno vs. Royval 2,Marc Goddard,Yair Rodriguez,Brian Ortega,Brian Ortega,5,F,Featherweight,M,Submission,Arm Triangle From Side Control,3,0:58,http://ufcstats.com/fight-details/3b05a4ced6dd74f5
UFC Fight Night: Moreno vs. Royval 2,Mike Beltran,Daniel Zellhuber,Francisco Prado,Daniel Zellhuber,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ecbece0cbd60029e
UFC Fight Night: Moreno vs. Royval 2,Herb Dean,Yazmin Jauregui,Sam Hughes,Yazmin Jauregui,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6e4acb2aaa2cee56
UFC Fight Night: Moreno vs. Royval 2,Mike Beltran,Manuel Torres,Chris Duncan,Manuel Torres,3,F,Lightweight,M,Submission,Rear Naked Choke,1,1:46,http://ufcstats.com/fight-details/673a156925dfb31d
UFC Fight Night: Moreno vs. Royval 2,Bladimir Puga,Cristian Quinonez,Raoni Barcelos,Raoni Barcelos,3,F,Bantamweight,M,Submission,Rear Naked Choke,3,2:04,http://ufcstats.com/fight-details/063e7ce759c52f81
UFC Fight Night: Moreno vs. Royval 2,Fernando Salas Navarro,Jesus Aguilar,Mateus Mendonca,Jesus Aguilar,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d1d3b6ab8a56e973
UFC Fight Night: Moreno vs. Royval 2,Marc Goddard,Edgar Chairez,Daniel Lacerda,Edgar Chairez,3,F,Flyweight,M,Submission,Triangle Choke From Bottom Guard,1,2:17,http://ufcstats.com/fight-details/1c03c1bb62f3aed6
UFC Fight Night: Moreno vs. Royval 2,Herb Dean,Claudio Puelles,Fares Ziam,Fares Ziam,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/a376f6d5806d0c90
UFC Fight Night: Moreno vs. Royval 2,Mike Beltran,Ronaldo Rodriguez,Denys Bondar,Ronaldo Rodriguez,3,F,Flyweight,M,Submission,Rear Naked Choke,2,4:59,http://ufcstats.com/fight-details/5e8c710f9f27aff8
UFC Fight Night: Moreno vs. Royval 2,Bladimir Puga,Victor Altamirano,Felipe dos Santos,Felipe dos Santos,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/93ddc6b233d1956a
UFC Fight Night: Moreno vs. Royval 2,Fernando Salas Navarro,Erik Silva,Muhammad Naimov,Muhammad Naimov,3,F,Featherweight,M,KO/TKO,"to   On Ground
      Leg Injury to Silva",1,0:44,http://ufcstats.com/fight-details/50dae6b76c9c6490
UFC 298: Volkanovski vs. Topuria,Jason Herzog,Alexander Volkanovski,Ilia Topuria,Ilia Topuria,5,T,Featherweight,M,KO/TKO,Punch to Head At Distance,2,3:32,http://ufcstats.com/fight-details/bec3154a11df3299
UFC 298: Volkanovski vs. Topuria,Mike Beltran,Robert Whittaker,Paulo Costa,Robert Whittaker,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/01432891260084a4
UFC 298: Volkanovski vs. Topuria,Frank Trigg,Geoff Neal,Ian Machado Garry,Ian Machado Garry,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/8fb0092430448368
UFC 298: Volkanovski vs. Topuria,Jonathan Romero,Merab Dvalishvili,Henry Cejudo,Merab Dvalishvili,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9785420602b452f7
UFC 298: Volkanovski vs. Topuria,Jason Herzog,Anthony Hernandez,Roman Kopylov,Anthony Hernandez,3,F,Middleweight,M,Submission,Rear Naked Choke,2,3:23,http://ufcstats.com/fight-details/f87a3fa07f0009c9
UFC 298: Volkanovski vs. Topuria,Mike Beltran,Amanda Lemos,Mackenzie Dern,Amanda Lemos,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2aeb3ec2d8c05dc8
UFC 298: Volkanovski vs. Topuria,Frank Trigg,Marcos Rogerio de Lima,Junior Tafa,Marcos Rogerio de Lima,3,F,Heavyweight,M,KO/TKO,Kick to Leg At Distance,2,1:14,http://ufcstats.com/fight-details/1456a3f96ac7e35b
UFC 298: Volkanovski vs. Topuria,Jonathan Romero,Rinya Nakamura,Carlos Vera,Rinya Nakamura,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e92fb5c609e20b49
UFC 298: Volkanovski vs. Topuria,Mike Beltran,Zhang Mingyang,Brendson Ribeiro,Zhang Mingyang,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:41,http://ufcstats.com/fight-details/aeb3e4d9710207a4
UFC 298: Volkanovski vs. Topuria,Jason Herzog,Josh Quinlan,Danny Barlow,Danny Barlow,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,1:18,http://ufcstats.com/fight-details/ef13ed466e0b42d8
UFC 298: Volkanovski vs. Topuria,Jonathan Romero,Oban Elliott,Val Woodburn,Oban Elliott,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9ddaa62cc806958d
UFC 298: Volkanovski vs. Topuria,Frank Trigg,Andrea Lee,Miranda Maverick,Miranda Maverick,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b7d238437d6644ce
UFC Fight Night: Hermansson vs. Pyfer,Mark Smith,Jack Hermansson,Joe Pyfer,Jack Hermansson,5,F,Middleweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/406f2aacd1d1faf9
UFC Fight Night: Hermansson vs. Pyfer,Jason Herzog,Dan Ige,Andre Fili,Dan Ige,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,2:43,http://ufcstats.com/fight-details/25259e230be9cdc9
UFC Fight Night: Hermansson vs. Pyfer,Mike Beltran,Robert Bryczek,Ihor Potieria,Ihor Potieria,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/17050a7b673dc49d
UFC Fight Night: Hermansson vs. Pyfer,Jason Herzog,Brad Tavares,Gregory Rodrigues,Gregory Rodrigues,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,0:55,http://ufcstats.com/fight-details/e7938bac3ec8b442
UFC Fight Night: Hermansson vs. Pyfer,Chris Tognoni,Michael Johnson,Darrius Flowers,Michael Johnson,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5304956aada097e8
UFC Fight Night: Hermansson vs. Pyfer,Mark Smith,Rodolfo Vieira,Armen Petrosyan,Rodolfo Vieira,3,F,Middleweight,M,Submission,Arm Triangle From Mount,1,4:48,http://ufcstats.com/fight-details/9d8473ae274ed625
UFC Fight Night: Hermansson vs. Pyfer,Mike Beltran,Trevin Giles,Carlos Prates,Carlos Prates,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,4:03,http://ufcstats.com/fight-details/246fef4b19c3a7ed
UFC Fight Night: Hermansson vs. Pyfer,Chris Tognoni,Bolaji Oki,Timmy Cuamba,Bolaji Oki,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/edf46d6962be7e8d
UFC Fight Night: Hermansson vs. Pyfer,Jason Herzog,Loma Lookboonmee,Bruna Brasil,Loma Lookboonmee,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c3986c1a56a6e94d
UFC Fight Night: Hermansson vs. Pyfer,Mark Smith,Devin Clark,Marcin Prachnio,Marcin Prachnio,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dbfd7616dec2b6d5
UFC Fight Night: Hermansson vs. Pyfer,Chris Tognoni,Max Griffin,Jeremiah Wells,Max Griffin,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/08f7a60bd84a6b3c
UFC Fight Night: Hermansson vs. Pyfer,Mike Beltran,Zac Pauga,Bogdan Guskov,Bogdan Guskov,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,3:38,http://ufcstats.com/fight-details/ad26bf55ff201f4f
UFC Fight Night: Hermansson vs. Pyfer,Mark Smith,Fernie Garcia,Hyder Amil,Hyder Amil,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,2,2:12,http://ufcstats.com/fight-details/478a637045ad49fb
UFC Fight Night: Dolidze vs. Imavov,Herb Dean,Roman Dolidze,Nassourdine Imavov,Nassourdine Imavov,5,F,Middleweight,M,Decision,Majority,5,5:00,http://ufcstats.com/fight-details/767ceb4a0cb43ade
UFC Fight Night: Dolidze vs. Imavov,Mark Smith,Renato Moicano,Drew Dober,Renato Moicano,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/733e675fd7c0052a
UFC Fight Night: Dolidze vs. Imavov,Kerry Hatley,Randy Brown,Muslim Salikhov,Randy Brown,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,3:17,http://ufcstats.com/fight-details/af6d56860ba4d259
UFC Fight Night: Dolidze vs. Imavov,Mark Smith,Viviane Araujo,Natalia Silva,Natalia Silva,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7b1882dc76786d77
UFC Fight Night: Dolidze vs. Imavov,Mark Smith,Gilbert Urbina,Charles Radtke,Charles Radtke,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:47,http://ufcstats.com/fight-details/330d86bfaa4155fe
UFC Fight Night: Dolidze vs. Imavov,Kerry Hatley,Molly McCann,Diana Belbita,Molly McCann,3,F,Women's Strawweight,F,Submission,Armbar From Mount,1,4:59,http://ufcstats.com/fight-details/d4ace70b3661ee6c
UFC Fight Night: Dolidze vs. Imavov,Eric McMahon,Azat Maksum,Charles Johnson,Charles Johnson,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ca7d61e167d7789c
UFC Fight Night: Dolidze vs. Imavov,Herb Dean,Themba Gorimbo,Pete Rodriguez,Themba Gorimbo,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:32,http://ufcstats.com/fight-details/4cff9aeef3ac75c1
UFC Fight Night: Dolidze vs. Imavov,Mark Smith,JeongYeong Lee,Blake Bilder,JeongYeong Lee,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e1930496b33fa636
UFC Fight Night: Dolidze vs. Imavov,Eric McMahon,Luana Carolina,Julija Stoliarenko,Luana Carolina,3,F,Women's Flyweight,F,KO/TKO,Punches to Head From Side Control,3,4:52,http://ufcstats.com/fight-details/c28d40498150de90
UFC Fight Night: Dolidze vs. Imavov,Kerry Hatley,Landon Quinones,MarQuel Mederos,MarQuel Mederos,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e396c509fb47b037
UFC Fight Night: Dolidze vs. Imavov,Eric McMahon,Thomas Petersen,Jamal Pogues,Jamal Pogues,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/df9847839c73a678
UFC 297: Strickland vs. Du Plessis,Marc Goddard,Sean Strickland,Dricus Du Plessis,Dricus Du Plessis,5,T,Middleweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/14e53999507c76a7
UFC 297: Strickland vs. Du Plessis,Jerin Valel,Raquel Pennington,Mayra Bueno Silva,Raquel Pennington,5,T,Women's Bantamweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/faf15b752fb8924c
UFC 297: Strickland vs. Du Plessis,Kevin MacDonald,Neil Magny,Mike Malott,Neil Magny,3,F,Welterweight,M,KO/TKO,Punches to Head From Mount,3,4:45,http://ufcstats.com/fight-details/97817609ed46baa0
UFC 297: Strickland vs. Du Plessis,Todd Ronald Anderson,Chris Curtis,Marc-Andre Barriault,Chris Curtis,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ba5005d1116fa45f
UFC 297: Strickland vs. Du Plessis,Marc Goddard,Arnold Allen,Movsar Evloev,Movsar Evloev,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1a7cd191f0cf160c
UFC 297: Strickland vs. Du Plessis,Kevin MacDonald,Brad Katona,Garrett Armfield,Garrett Armfield,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/670e4754d8d3d172
UFC 297: Strickland vs. Du Plessis,Jerin Valel,Charles Jourdain,Sean Woodson,Sean Woodson,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/331ddc1141e934d1
UFC 297: Strickland vs. Du Plessis,Todd Ronald Anderson,Serhiy Sidey,Ramon Taveras,Ramon Taveras,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/43d90683078fcee5
UFC 297: Strickland vs. Du Plessis,Kevin MacDonald,Gillian Robertson,Polyana Viana,Gillian Robertson,3,F,Women's Strawweight,F,KO/TKO,Punches to Head From Back Control,2,3:12,http://ufcstats.com/fight-details/dff2685afd98ed9e
UFC 297: Strickland vs. Du Plessis,Brian Beauchamp,Yohan Lainesse,Sam Patterson,Sam Patterson,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:03,http://ufcstats.com/fight-details/a10e2d5416972b9c
UFC 297: Strickland vs. Du Plessis,Mathew  Rocca,Jasmine Jasudavicius,Priscila Cachoeira,Jasmine Jasudavicius,3,F,Women's Bantamweight,F,Submission,Anaconda Choke On Ground,3,4:21,http://ufcstats.com/fight-details/7736eb6bd5c1ff4a
UFC 297: Strickland vs. Du Plessis,Todd Ronald Anderson,Malcolm Gordon,Jimmy Flick,Jimmy Flick,3,F,Flyweight,M,Submission,Arm Triangle From Half Guard,2,1:17,http://ufcstats.com/fight-details/ab105e5a56b5ee90
UFC Fight Night: Ankalaev vs. Walker 2,Marc Goddard,Magomed Ankalaev,Johnny Walker,Magomed Ankalaev,5,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,2:42,http://ufcstats.com/fight-details/f2b407019b2a5c15
UFC Fight Night: Ankalaev vs. Walker 2,Dan Miragliotta,Jim Miller,Gabriel Benitez,Jim Miller,3,F,Lightweight,M,Submission,Neck Crank From Back Control,3,3:25,http://ufcstats.com/fight-details/640f2ae3995b3b4f
UFC Fight Night: Ankalaev vs. Walker 2,Mark Smith,Ricky Simon,Mario Bautista,Mario Bautista,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a8239866e1222eae
UFC Fight Night: Ankalaev vs. Walker 2,Chris Tognoni,Phil Hawes,Brunno Ferreira,Brunno Ferreira,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,4:55,http://ufcstats.com/fight-details/d0d99889c6abd8e1
UFC Fight Night: Ankalaev vs. Walker 2,Marc Goddard,Andrei Arlovski,Waldo Cortes-Acosta,Waldo Cortes-Acosta,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6f13fe34cb3ca906
UFC Fight Night: Ankalaev vs. Walker 2,Dan Miragliotta,Matthew Semelsberger,Preston Parsons,Preston Parsons,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5f622d812b8f407f
UFC Fight Night: Ankalaev vs. Walker 2,Mark Smith,Marcus McGhee,Gaston Bolanos,Marcus McGhee,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,2,3:29,http://ufcstats.com/fight-details/03de7404decde12f
UFC Fight Night: Ankalaev vs. Walker 2,Chris Tognoni,Farid Basharat,Taylor Lapilus,Farid Basharat,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/477c3b9de012e4b3
UFC Fight Night: Ankalaev vs. Walker 2,Marc Goddard,Westin Wilson,Jean Silva,Jean Silva,3,F,Featherweight,M,KO/TKO,Punch to Head In Clinch,1,4:12,http://ufcstats.com/fight-details/0494ebcee93e717b
UFC Fight Night: Ankalaev vs. Walker 2,Dan Miragliotta,Nikolas Motta,Tom Nolan,Nikolas Motta,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,1:03,http://ufcstats.com/fight-details/5344e76e26503716
UFC Fight Night: Ankalaev vs. Walker 2,Mark Smith,Joshua Van,Felipe Bunes,Joshua Van,3,F,Flyweight,M,KO/TKO,Punches to Head From Guard,2,4:31,http://ufcstats.com/fight-details/fd29123ff92789e4
UFC 296: Edwards vs. Covington,Herb Dean,Leon Edwards,Colby Covington,Leon Edwards,5,T,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/3fa8ee3fdc04fe36
UFC 296: Edwards vs. Covington,Marc Goddard,Alexandre Pantoja,Brandon Royval,Alexandre Pantoja,5,T,Flyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/4896b36f1333d25c
UFC 296: Edwards vs. Covington,Jason Herzog,Shavkat Rakhmonov,Stephen Thompson,Shavkat Rakhmonov,3,F,Welterweight,M,Submission,Rear Naked Choke,2,4:56,http://ufcstats.com/fight-details/1efc813ccd7a5aba
UFC 296: Edwards vs. Covington,Mark Smith,Tony Ferguson,Paddy Pimblett,Paddy Pimblett,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ac8628d945a78b03
UFC 296: Edwards vs. Covington,Herb Dean,Josh Emmett,Bryce Mitchell,Josh Emmett,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,1:57,http://ufcstats.com/fight-details/3b21a9f48bac4a44
UFC 296: Edwards vs. Covington,Chris Tognoni,Alonzo Menifield,Dustin Jacoby,Alonzo Menifield,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/521a0e016878d174
UFC 296: Edwards vs. Covington,Jason Herzog,Irene Aldana,Karol Rosa,Irene Aldana,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/609d994bfe440ec3
UFC 296: Edwards vs. Covington,Marc Goddard,Cody Garbrandt,Brian Kelleher,Cody Garbrandt,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,3:42,http://ufcstats.com/fight-details/f8a8871d167fc929
UFC 296: Edwards vs. Covington,Mark Smith,Casey O'Neill,Ariane da Silva,Ariane da Silva,3,F,Women's Flyweight,F,Submission,Armbar On Ground,2,1:18,http://ufcstats.com/fight-details/c442899c21d58779
UFC 296: Edwards vs. Covington,Chris Tognoni,Tagir Ulanbekov,Cody Durden,Tagir Ulanbekov,3,F,Flyweight,M,Submission,Rear Naked Choke,2,4:25,http://ufcstats.com/fight-details/4ec249e549309b16
UFC 296: Edwards vs. Covington,Jason Herzog,Andre Fili,Lucas Almeida,Andre Fili,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,3:32,http://ufcstats.com/fight-details/abb6e2169ba580d2
UFC 296: Edwards vs. Covington,Mark Smith,Martin Buday,Shamil Gaziev,Shamil Gaziev,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,2,0:56,http://ufcstats.com/fight-details/fce6522f42b48f18
UFC Fight Night: Song vs. Gutierrez,Herb Dean,Song Yadong,Chris Gutierrez,Song Yadong,5,F,Bantamweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/f9ec8bedc15ece93
UFC Fight Night: Song vs. Gutierrez,Mark Smith,Anthony Smith,Khalil Rountree Jr.,Khalil Rountree Jr.,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,3,0:56,http://ufcstats.com/fight-details/91093a019d32af2e
UFC Fight Night: Song vs. Gutierrez,Keith Peterson,Nasrat Haqparast,Jamie Mullarkey,Nasrat Haqparast,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,1,1:44,http://ufcstats.com/fight-details/acc57a9c114b694a
UFC Fight Night: Song vs. Gutierrez,Herb Dean,Tim Elliott,Sumudaerji,Tim Elliott,3,F,Bantamweight,M,Submission,Arm Triangle From Side Control,1,4:02,http://ufcstats.com/fight-details/fbedeb4e4b019b94
UFC Fight Night: Song vs. Gutierrez,Chris Tognoni,JunYong Park,Andre Muniz,Andre Muniz,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/1afc4f372a125c74
UFC Fight Night: Song vs. Gutierrez,Mark Smith,Song Kenan,Kevin Jousset,Kevin Jousset,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3adab28c5c6a9254
UFC Fight Night: Song vs. Gutierrez,Keith Peterson,HyunSung Park,Shannon Ross,HyunSung Park,3,F,Flyweight,M,KO/TKO,Punch to Body At Distance,2,3:59,http://ufcstats.com/fight-details/35addc4646509286
UFC Fight Night: Song vs. Gutierrez,Chris Tognoni,Steve Garcia,Melquizael Costa,Steve Garcia,3,F,Lightweight,M,KO/TKO,Elbows to Head From Mount,2,1:01,http://ufcstats.com/fight-details/5ac1725f775c6f00
UFC Fight Night: Song vs. Gutierrez,Herb Dean,Luana Santos,Stephanie Egger,Luana Santos,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5a6e894e4b6cc703
UFC Fight Night: Song vs. Gutierrez,Mark Smith,Tatsuro Taira,Carlos Hernandez,Tatsuro Taira,3,F,Flyweight,M,KO/TKO,Punches to Head On Ground,2,0:55,http://ufcstats.com/fight-details/84f6de7c99779e5f
UFC Fight Night: Song vs. Gutierrez,Keith Peterson,Rayanne dos Santos,Talita Alencar,Talita Alencar,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/acde7c89bd724af8
UFC Fight Night: Dariush vs. Tsarukyan,Mark Smith,Beneil Dariush,Arman Tsarukyan,Arman Tsarukyan,5,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:04,http://ufcstats.com/fight-details/9feb9500b0fedfcd
UFC Fight Night: Dariush vs. Tsarukyan,Kerry Hatley,Jalin Turner,King Green,Jalin Turner,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,2:49,http://ufcstats.com/fight-details/03eecf1926d9c77c
UFC Fight Night: Dariush vs. Tsarukyan,Jeff Rexroad,Rob Font,Deiveson Figueiredo,Deiveson Figueiredo,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/246d06693b5ca1e8
UFC Fight Night: Dariush vs. Tsarukyan,Jacob Montalvo,Sean Brady,Kelvin Gastelum,Sean Brady,3,F,Welterweight,M,Submission,Kimura From Side Control,3,1:43,http://ufcstats.com/fight-details/39c4ae4624052f9f
UFC Fight Night: Dariush vs. Tsarukyan,Mark Smith,Clay Guida,Joaquim Silva,Joaquim Silva,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/20bfa549cb2cabe7
UFC Fight Night: Dariush vs. Tsarukyan,Kerry Hatley,Punahele Soriano,Dustin Stoltzfus,Dustin Stoltzfus,3,F,Middleweight,M,Submission,Rear Naked Choke,2,4:10,http://ufcstats.com/fight-details/02713b2d25f74d43
UFC Fight Night: Dariush vs. Tsarukyan,Jacob Montalvo,Miesha Tate,Julia Avila,Miesha Tate,3,F,Women's Bantamweight,F,Submission,Rear Naked Choke,3,1:15,http://ufcstats.com/fight-details/626c82ed45fdcf59
UFC Fight Night: Dariush vs. Tsarukyan,Jeff Rexroad,Zachary Reese,Cody Brundage,Cody Brundage,3,F,Middleweight,M,KO/TKO,Slam to   On Ground,1,1:49,http://ufcstats.com/fight-details/0320a6a967069571
UFC Fight Night: Dariush vs. Tsarukyan,Mark Smith,Drakkar Klose,Joe Solecki,Drakkar Klose,3,F,Lightweight,M,KO/TKO,Slam to   On Ground,1,1:41,http://ufcstats.com/fight-details/d0602cdc04d2c159
UFC Fight Night: Dariush vs. Tsarukyan,Jacob Montalvo,Rodolfo Bellato,Ihor Potieria,Rodolfo Bellato,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Mount,2,4:17,http://ufcstats.com/fight-details/0dc2fc8d39e226a3
UFC Fight Night: Dariush vs. Tsarukyan,Jeff Rexroad,Wellington Turman,Jared Gooden,Jared Gooden,3,F,Welterweight,M,Submission,Rear Naked Choke,2,1:11,http://ufcstats.com/fight-details/32813f5f46f045e8
UFC Fight Night: Dariush vs. Tsarukyan,Mark Smith,Veronica Hardy,Jamey-Lyn Horth,Veronica Hardy,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d0ac2cc5c57c4e66
UFC Fight Night: Allen vs. Craig,Mark Smith,Brendan Allen,Paul Craig,Brendan Allen,5,F,Middleweight,M,Submission,Rear Naked Choke,3,0:38,http://ufcstats.com/fight-details/7990b6716a53b2cd
UFC Fight Night: Allen vs. Craig,Herb Dean,Michael Morales,Jake Matthews,Michael Morales,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/73ebbfb998edc1f1
